order_id,customer_id,order_status,order_ts,currency,order_total,sales_channel
1501,1,DELIVERED,2026-01-14T21:13:07+00:00,GBP,7222.11,mobile
1502,278,DELIVERED,2025-05-27T13:13:07+00:00,GBP,3879.36,mobile
1503,455,PLACED,2025-05-15T19:13:07+00:00,GBP,1971.03,mobile
1504,489,CANCELLED,2025-09-28T05:13:07+00:00,GBP,4778.59,store
1505,224,SHIPPED,2025-08-31T18:13:07+00:00,GBP,4786.56,web
1506,133,DELIVERED,2025-08-20T13:13:07+00:00,GBP,3759.16,web
1507,274,PLACED,2026-01-07T12:13:07+00:00,GBP,1192.05,store
1508,179,SHIPPED,2026-01-11T19:13:07+00:00,GBP,4684.68,mobile
1509,254,DELIVERED,2026-02-11T09:13:07+00:00,GBP,3337.2,store
1510,431,DELIVERED,2025-11-06T18:13:07+00:00,GBP,4226.39,web
1511,29,DELIVERED,2025-11-11T21:13:07+00:00,GBP,8052.7,web
1512,153,DELIVERED,2025-09-20T06:13:07+00:00,GBP,4944.58,mobile
1513,119,DELIVERED,2025-08-25T06:13:07+00:00,GBP,3142.09,web
1514,353,DELIVERED,2026-01-20T15:13:07+00:00,GBP,5849.76,mobile
1515,101,DELIVERED,2026-04-28T13:13:07+00:00,GBP,4023.27,store
1516,109,SHIPPED,2025-11-15T23:13:07+00:00,GBP,3443.63,store
1517,246,DELIVERED,2025-09-17T23:13:07+00:00,GBP,3318.62,web
1518,417,DELIVERED,2025-10-12T18:13:07+00:00,GBP,6035.23,web
1519,296,CANCELLED,2026-04-24T05:13:07+00:00,GBP,5500.68,store
1520,315,DELIVERED,2025-09-10T04:13:07+00:00,GBP,4307.34,store
1521,364,DELIVERED,2025-07-14T11:13:07+00:00,GBP,1093.88,web
1522,37,DELIVERED,2025-09-18T23:13:07+00:00,GBP,6652.77,mobile
1523,416,DELIVERED,2026-03-13T14:13:07+00:00,GBP,2750.59,web
1524,43,SHIPPED,2026-01-28T23:13:07+00:00,GBP,1818.77,mobile
1525,435,DELIVERED,2025-08-01T19:13:07+00:00,GBP,4479.26,store
1526,25,PAID,2025-10-25T12:13:07+00:00,GBP,2065.06,store
1527,238,SHIPPED,2026-04-26T01:13:07+00:00,GBP,563.88,store
1528,124,PLACED,2025-07-07T20:13:07+00:00,GBP,3283.06,store
1529,409,DELIVERED,2026-03-12T06:13:07+00:00,GBP,1043.07,web
1530,154,DELIVERED,2026-01-14T00:13:07+00:00,GBP,2174.06,store
1531,179,DELIVERED,2025-08-14T23:13:07+00:00,GBP,4764.53,store
1532,127,SHIPPED,2026-03-19T02:13:07+00:00,GBP,1788.99,mobile
1533,490,PLACED,2025-05-20T03:13:07+00:00,GBP,1696.41,web
1534,438,DELIVERED,2026-02-10T05:13:07+00:00,GBP,6782.12,store
1535,237,DELIVERED,2025-11-18T02:13:07+00:00,GBP,1072.26,store
1536,287,PAID,2025-07-27T22:13:07+00:00,GBP,2781.77,mobile
1537,69,SHIPPED,2025-08-15T19:13:07+00:00,GBP,3546.12,store
1538,211,DELIVERED,2025-07-12T21:13:07+00:00,GBP,4139.19,mobile
1539,447,PAID,2025-11-20T11:13:07+00:00,GBP,5802.11,web
1540,388,DELIVERED,2025-10-18T14:13:07+00:00,GBP,281.79,store
1541,258,DELIVERED,2025-08-08T20:13:07+00:00,GBP,1884.04,web
1542,375,DELIVERED,2026-01-03T16:13:07+00:00,GBP,1460.86,web
1543,263,RETURNED,2025-06-10T09:13:07+00:00,GBP,1966.29,web
1544,497,PAID,2026-04-12T14:13:07+00:00,GBP,2346.32,mobile
1545,69,DELIVERED,2026-04-29T14:13:07+00:00,GBP,411.06,store
1546,254,DELIVERED,2025-05-14T04:13:07+00:00,GBP,2083.19,store
1547,248,SHIPPED,2025-05-02T03:13:07+00:00,GBP,8391.7,web
1548,254,SHIPPED,2025-12-01T18:13:07+00:00,GBP,122.66,mobile
1549,52,DELIVERED,2026-03-08T05:13:07+00:00,GBP,1120.04,mobile
1550,270,DELIVERED,2025-09-24T19:13:07+00:00,GBP,3886.92,store
1551,335,CANCELLED,2026-02-05T21:13:07+00:00,GBP,2068.28,web
1552,201,PAID,2025-10-01T23:13:07+00:00,GBP,4365.0,web
1553,70,RETURNED,2025-11-13T04:13:07+00:00,GBP,1411.09,mobile
1554,46,DELIVERED,2026-01-25T21:13:07+00:00,GBP,1411.71,web
1555,381,DELIVERED,2025-08-15T07:13:07+00:00,GBP,6299.55,web
1556,243,SHIPPED,2026-04-29T08:13:07+00:00,GBP,710.4,web
1557,95,PAID,2025-10-30T18:13:07+00:00,GBP,2555.02,mobile
1558,157,DELIVERED,2025-09-16T07:13:07+00:00,GBP,1452.01,mobile
1559,210,DELIVERED,2026-03-23T02:13:07+00:00,GBP,2393.09,store
1560,180,PLACED,2026-03-06T10:13:07+00:00,GBP,217.85,store
1561,298,DELIVERED,2026-03-17T17:13:07+00:00,GBP,6924.19,web
1562,465,DELIVERED,2026-04-28T06:13:07+00:00,GBP,3267.54,web
1563,293,SHIPPED,2026-04-16T07:13:07+00:00,GBP,3762.64,mobile
1564,277,DELIVERED,2025-12-16T06:13:07+00:00,GBP,2983.8,web
1565,86,DELIVERED,2026-01-19T23:13:07+00:00,GBP,5448.35,mobile
1566,381,DELIVERED,2025-05-02T10:13:07+00:00,GBP,2652.04,store
1567,322,PAID,2026-02-14T15:13:07+00:00,GBP,3493.6,store
1568,432,DELIVERED,2026-03-21T05:13:07+00:00,GBP,3523.12,web
1569,128,DELIVERED,2025-09-22T19:13:07+00:00,GBP,2209.79,mobile
1570,413,PAID,2025-05-27T22:13:07+00:00,GBP,1519.52,mobile
1571,165,DELIVERED,2025-10-22T04:13:07+00:00,GBP,2578.57,web
1572,282,DELIVERED,2026-02-21T14:13:07+00:00,GBP,3790.63,web
1573,272,DELIVERED,2025-11-06T06:13:07+00:00,GBP,2198.28,mobile
1574,233,SHIPPED,2026-04-24T22:13:07+00:00,GBP,1296.88,store
1575,170,PAID,2026-03-09T05:13:07+00:00,GBP,3584.22,web
1576,32,SHIPPED,2025-09-07T03:13:07+00:00,GBP,233.05,web
1577,28,DELIVERED,2026-03-20T18:13:07+00:00,GBP,2145.74,web
1578,336,DELIVERED,2025-12-18T05:13:07+00:00,GBP,2960.96,mobile
1579,115,DELIVERED,2025-12-21T13:13:07+00:00,GBP,452.88,mobile
1580,215,SHIPPED,2026-01-10T02:13:07+00:00,GBP,217.85,web
1581,4,DELIVERED,2025-10-27T07:13:07+00:00,GBP,5231.69,store
1582,65,RETURNED,2025-09-10T01:13:07+00:00,GBP,3649.14,web
1583,142,DELIVERED,2026-03-24T03:13:07+00:00,GBP,3786.9,web
1584,186,DELIVERED,2026-04-25T21:13:07+00:00,GBP,1735.51,store
1585,248,PAID,2025-11-29T18:13:07+00:00,GBP,2338.87,web
1586,486,PAID,2026-03-07T18:13:07+00:00,GBP,5540.96,web
1587,52,DELIVERED,2025-05-24T00:13:07+00:00,GBP,2039.0,web
1588,439,SHIPPED,2025-05-25T09:13:07+00:00,GBP,2098.49,web
1589,271,DELIVERED,2025-08-11T14:13:07+00:00,GBP,2490.31,web
1590,47,SHIPPED,2026-02-09T11:13:07+00:00,GBP,8220.4,web
1591,366,DELIVERED,2025-06-08T06:13:07+00:00,GBP,187.86,store
1592,104,DELIVERED,2026-03-10T03:13:07+00:00,GBP,4299.14,web
1593,302,DELIVERED,2025-09-06T02:13:07+00:00,GBP,617.11,mobile
1594,453,DELIVERED,2026-02-12T11:13:07+00:00,GBP,3642.97,mobile
1595,472,PAID,2026-04-28T02:13:07+00:00,GBP,1914.62,web
1596,12,DELIVERED,2025-09-03T17:13:07+00:00,GBP,6402.66,store
1597,241,DELIVERED,2026-02-12T18:13:07+00:00,GBP,6218.51,mobile
1598,281,DELIVERED,2026-04-25T01:13:07+00:00,GBP,4117.35,mobile
1599,494,RETURNED,2026-01-27T17:13:07+00:00,GBP,172.93,mobile
1600,309,DELIVERED,2025-05-25T10:13:07+00:00,GBP,1884.0,store
1601,436,DELIVERED,2025-10-28T00:13:07+00:00,GBP,1573.03,mobile
1602,459,DELIVERED,2025-12-01T18:13:07+00:00,GBP,668.5,web
1603,187,DELIVERED,2026-04-09T02:13:07+00:00,GBP,2173.7,web
1604,148,DELIVERED,2025-07-29T13:13:07+00:00,GBP,1358.5,web
1605,417,DELIVERED,2026-04-25T12:13:07+00:00,GBP,340.62,web
1606,194,DELIVERED,2025-08-31T23:13:07+00:00,GBP,3780.62,web
1607,451,DELIVERED,2025-12-12T07:13:07+00:00,GBP,1123.48,web
1608,283,DELIVERED,2025-11-11T12:13:07+00:00,GBP,377.48,mobile
1609,169,SHIPPED,2026-03-13T18:13:07+00:00,GBP,2558.24,store
1610,24,DELIVERED,2025-05-24T03:13:07+00:00,GBP,1563.89,mobile
1611,223,DELIVERED,2025-10-25T14:13:07+00:00,GBP,1859.07,store
1612,238,DELIVERED,2026-03-01T11:13:07+00:00,GBP,3187.41,web
1613,250,RETURNED,2025-11-21T13:13:07+00:00,GBP,2569.93,web
1614,171,DELIVERED,2025-12-21T10:13:07+00:00,GBP,6156.6,mobile
1615,335,SHIPPED,2025-10-21T01:13:07+00:00,GBP,6548.7,store
1616,221,DELIVERED,2025-08-17T07:13:07+00:00,GBP,1349.93,mobile
1617,399,PLACED,2026-01-02T14:13:07+00:00,GBP,488.77,web
1618,296,PAID,2025-09-29T23:13:07+00:00,GBP,4867.63,mobile
1619,30,DELIVERED,2025-09-02T06:13:07+00:00,GBP,4385.17,web
1620,245,DELIVERED,2026-01-15T10:13:07+00:00,GBP,1906.26,store
1621,76,PAID,2025-08-29T19:13:07+00:00,GBP,1999.05,mobile
1622,219,RETURNED,2025-06-26T19:13:07+00:00,GBP,491.0,mobile
1623,81,DELIVERED,2025-06-21T05:13:07+00:00,GBP,2315.6,mobile
1624,490,SHIPPED,2025-07-10T22:13:07+00:00,GBP,1791.71,store
1625,8,SHIPPED,2026-03-15T14:13:07+00:00,GBP,5136.85,web
1626,472,DELIVERED,2026-01-12T20:13:07+00:00,GBP,808.81,mobile
1627,299,SHIPPED,2026-01-21T16:13:07+00:00,GBP,6389.35,mobile
1628,222,PLACED,2025-12-30T05:13:07+00:00,GBP,1819.06,web
1629,81,DELIVERED,2025-11-04T03:13:07+00:00,GBP,4218.09,web
1630,82,DELIVERED,2025-07-13T19:13:07+00:00,GBP,1134.75,web
1631,426,DELIVERED,2025-09-24T00:13:07+00:00,GBP,2084.74,store
1632,384,DELIVERED,2025-06-16T04:13:07+00:00,GBP,3811.38,mobile
1633,434,PLACED,2026-04-21T17:13:07+00:00,GBP,496.49,web
1634,305,SHIPPED,2026-04-09T17:13:07+00:00,GBP,240.74,web
1635,318,SHIPPED,2026-04-16T14:13:07+00:00,GBP,3726.88,web
1636,415,DELIVERED,2025-10-23T02:13:07+00:00,GBP,1584.12,store
1637,350,DELIVERED,2026-04-15T15:13:07+00:00,GBP,4631.92,store
1638,219,DELIVERED,2026-02-24T22:13:07+00:00,GBP,481.76,web
1639,426,PAID,2025-12-16T14:13:07+00:00,GBP,8491.89,web
1640,247,DELIVERED,2025-09-09T13:13:07+00:00,GBP,3303.84,web
1641,290,SHIPPED,2026-01-18T08:13:07+00:00,GBP,1441.08,mobile
1642,229,SHIPPED,2026-03-25T00:13:07+00:00,GBP,4339.95,mobile
1643,53,PLACED,2026-02-19T00:13:07+00:00,GBP,4536.77,web
1644,86,PAID,2025-05-06T19:13:07+00:00,GBP,5620.65,mobile
1645,249,DELIVERED,2025-07-04T08:13:07+00:00,GBP,3746.78,store
1646,280,DELIVERED,2026-01-02T00:13:07+00:00,GBP,3934.84,store
1647,102,DELIVERED,2026-01-16T15:13:07+00:00,GBP,7447.43,mobile
1648,30,DELIVERED,2025-08-09T12:13:07+00:00,GBP,2361.7,mobile
1649,70,PLACED,2025-10-07T17:13:07+00:00,GBP,4761.63,store
1650,201,SHIPPED,2026-02-05T05:13:07+00:00,GBP,907.63,store
1651,408,DELIVERED,2025-05-28T02:13:07+00:00,GBP,3537.58,store
1652,7,DELIVERED,2026-03-17T17:13:07+00:00,GBP,754.27,web
1653,404,DELIVERED,2026-04-26T03:13:07+00:00,GBP,3913.05,mobile
1654,424,DELIVERED,2026-04-06T04:13:07+00:00,GBP,735.85,store
1655,119,PLACED,2025-06-22T20:13:07+00:00,GBP,1153.9,mobile
1656,391,DELIVERED,2026-01-20T05:13:07+00:00,GBP,2484.12,store
1657,114,DELIVERED,2025-10-19T22:13:07+00:00,GBP,5533.55,web
1658,243,DELIVERED,2025-09-21T18:13:07+00:00,GBP,2933.13,mobile
1659,89,DELIVERED,2026-01-20T14:13:07+00:00,GBP,3956.48,store
1660,48,PAID,2025-09-22T13:13:07+00:00,GBP,1625.74,mobile
1661,60,SHIPPED,2026-01-22T08:13:07+00:00,GBP,3903.05,mobile
1662,310,DELIVERED,2025-12-04T17:13:07+00:00,GBP,500.42,web
1663,243,PAID,2025-11-16T12:13:07+00:00,GBP,2908.01,mobile
1664,396,DELIVERED,2025-12-17T20:13:07+00:00,GBP,2434.83,web
1665,257,SHIPPED,2025-10-15T04:13:07+00:00,GBP,4421.03,store
1666,291,DELIVERED,2026-04-11T14:13:07+00:00,GBP,2312.32,store
1667,7,SHIPPED,2026-05-01T03:13:07+00:00,GBP,4718.01,web
1668,298,DELIVERED,2026-01-10T07:13:07+00:00,GBP,987.32,web
1669,151,DELIVERED,2026-01-09T08:13:07+00:00,GBP,4035.72,mobile
1670,459,PAID,2025-10-02T08:13:07+00:00,GBP,3922.36,store
1671,383,PLACED,2025-06-25T04:13:07+00:00,GBP,1171.88,store
1672,86,PLACED,2025-07-11T19:13:07+00:00,GBP,6981.55,mobile
1673,461,DELIVERED,2026-04-14T15:13:07+00:00,GBP,5483.32,web
1674,12,DELIVERED,2025-10-07T07:13:07+00:00,GBP,293.92,store
1675,94,DELIVERED,2025-09-29T09:13:07+00:00,GBP,2195.41,web
1676,258,DELIVERED,2025-11-15T01:13:07+00:00,GBP,1719.78,web
1677,294,SHIPPED,2025-10-02T16:13:07+00:00,GBP,4107.64,store
1678,166,DELIVERED,2026-04-21T01:13:07+00:00,GBP,5475.41,mobile
1679,201,DELIVERED,2026-01-17T17:13:07+00:00,GBP,1338.43,store
1680,459,SHIPPED,2026-04-25T07:13:07+00:00,GBP,2706.36,web
1681,396,PAID,2026-01-03T08:13:07+00:00,GBP,4204.01,mobile
1682,352,DELIVERED,2025-06-09T03:13:07+00:00,GBP,834.46,store
1683,313,PLACED,2025-09-30T08:13:07+00:00,GBP,2145.23,store
1684,272,SHIPPED,2026-02-08T14:13:07+00:00,GBP,853.8,store
1685,193,DELIVERED,2025-06-08T14:13:07+00:00,GBP,2602.48,web
1686,59,CANCELLED,2025-09-01T21:13:07+00:00,GBP,1199.05,web
1687,263,PLACED,2025-06-14T05:13:07+00:00,GBP,6526.76,web
1688,265,DELIVERED,2025-08-16T01:13:07+00:00,GBP,992.89,mobile
1689,277,CANCELLED,2026-05-01T09:13:07+00:00,GBP,5244.0,web
1690,234,DELIVERED,2026-04-03T02:13:07+00:00,GBP,405.69,web
1691,167,DELIVERED,2025-07-02T10:13:07+00:00,GBP,1409.98,web
1692,92,DELIVERED,2026-04-26T23:13:07+00:00,GBP,4825.92,mobile
1693,292,DELIVERED,2025-09-13T10:13:07+00:00,GBP,7640.86,store
1694,392,DELIVERED,2025-09-27T14:13:07+00:00,GBP,675.39,mobile
1695,399,PLACED,2025-12-11T01:13:07+00:00,GBP,3070.13,mobile
1696,448,RETURNED,2025-07-15T08:13:07+00:00,GBP,2348.19,web
1697,102,DELIVERED,2026-02-26T15:13:07+00:00,GBP,4993.7,mobile
1698,496,PAID,2025-05-26T17:13:07+00:00,GBP,1021.91,store
1699,199,RETURNED,2026-01-28T17:13:07+00:00,GBP,6994.91,store
1700,303,DELIVERED,2025-06-29T01:13:07+00:00,GBP,4979.87,mobile
1701,7,SHIPPED,2025-11-29T19:13:07+00:00,GBP,3018.72,web
1702,207,PLACED,2026-04-27T22:13:07+00:00,GBP,1573.5,store
1703,338,CANCELLED,2025-05-10T08:13:07+00:00,GBP,499.98,web
1704,446,CANCELLED,2025-12-07T23:13:07+00:00,GBP,1841.52,web
1705,105,DELIVERED,2025-08-11T04:13:07+00:00,GBP,4237.66,mobile
1706,427,SHIPPED,2025-05-24T10:13:07+00:00,GBP,6581.02,mobile
1707,312,CANCELLED,2026-03-11T03:13:07+00:00,GBP,5380.48,store
1708,479,DELIVERED,2026-05-01T08:13:07+00:00,GBP,6929.29,mobile
1709,252,DELIVERED,2025-12-22T19:13:07+00:00,GBP,4038.84,mobile
1710,50,DELIVERED,2026-04-26T21:13:07+00:00,GBP,5361.34,web
1711,356,DELIVERED,2025-11-13T03:13:07+00:00,GBP,7210.65,mobile
1712,141,DELIVERED,2025-09-15T13:13:07+00:00,GBP,2069.13,mobile
1713,14,RETURNED,2025-09-16T23:13:07+00:00,GBP,1053.7,mobile
1714,323,DELIVERED,2026-04-15T00:13:07+00:00,GBP,3738.13,mobile
1715,181,RETURNED,2025-10-18T16:13:07+00:00,GBP,539.79,mobile
1716,261,SHIPPED,2026-05-02T11:13:07+00:00,GBP,6154.25,mobile
1717,2,PLACED,2026-04-07T13:13:07+00:00,GBP,1744.88,mobile
1718,10,CANCELLED,2025-12-26T03:13:07+00:00,GBP,6180.21,store
1719,284,CANCELLED,2025-10-10T01:13:07+00:00,GBP,3595.51,web
1720,370,DELIVERED,2026-01-01T12:13:07+00:00,GBP,2493.01,mobile
1721,436,CANCELLED,2026-04-22T06:13:07+00:00,GBP,843.52,web
1722,259,DELIVERED,2025-06-27T05:13:07+00:00,GBP,1118.56,store
1723,367,DELIVERED,2026-03-03T03:13:07+00:00,GBP,1308.53,web
1724,41,DELIVERED,2026-03-16T16:13:07+00:00,GBP,2742.67,mobile
1725,284,PLACED,2025-11-10T05:13:07+00:00,GBP,2063.23,store
1726,336,SHIPPED,2025-10-08T21:13:07+00:00,GBP,1981.81,mobile
1727,187,SHIPPED,2025-05-03T14:13:07+00:00,GBP,3857.82,web
1728,296,DELIVERED,2025-12-14T09:13:07+00:00,GBP,6409.44,web
1729,384,DELIVERED,2025-10-18T20:13:07+00:00,GBP,3369.08,mobile
1730,25,DELIVERED,2025-11-14T21:13:07+00:00,GBP,2072.68,mobile
1731,425,PLACED,2026-04-28T11:13:07+00:00,GBP,5170.26,web
1732,74,PLACED,2025-10-28T18:13:07+00:00,GBP,1081.47,store
1733,188,DELIVERED,2026-01-04T19:13:07+00:00,GBP,1642.24,web
1734,442,CANCELLED,2025-09-07T11:13:07+00:00,GBP,4662.44,mobile
1735,474,DELIVERED,2025-11-15T15:13:07+00:00,GBP,496.56,store
1736,62,DELIVERED,2025-07-26T03:13:07+00:00,GBP,4398.57,store
1737,209,SHIPPED,2025-10-20T22:13:07+00:00,GBP,5105.14,store
1738,79,PLACED,2025-09-29T10:13:07+00:00,GBP,328.45,web
1739,192,PLACED,2026-01-21T01:13:07+00:00,GBP,2649.26,web
1740,192,SHIPPED,2026-02-25T17:13:07+00:00,GBP,1364.08,mobile
1741,158,SHIPPED,2025-09-18T04:13:07+00:00,GBP,3736.93,store
1742,478,DELIVERED,2025-08-07T02:13:07+00:00,GBP,3361.37,web
1743,100,DELIVERED,2025-11-18T00:13:07+00:00,GBP,2624.44,web
1744,497,DELIVERED,2025-12-28T23:13:07+00:00,GBP,1320.75,store
1745,185,SHIPPED,2025-09-23T07:13:07+00:00,GBP,1360.54,store
1746,441,SHIPPED,2025-10-07T13:13:07+00:00,GBP,2126.18,mobile
1747,479,DELIVERED,2025-09-09T10:13:07+00:00,GBP,3610.52,web
1748,352,DELIVERED,2026-01-29T22:13:07+00:00,GBP,2437.7,mobile
1749,151,RETURNED,2026-02-21T16:13:07+00:00,GBP,4185.22,mobile
1750,354,DELIVERED,2025-11-08T18:13:07+00:00,GBP,1384.64,store
1751,354,PAID,2025-06-25T03:13:07+00:00,GBP,4135.18,store
1752,399,DELIVERED,2026-02-14T18:13:07+00:00,GBP,3400.46,mobile
1753,15,SHIPPED,2025-09-18T22:13:07+00:00,GBP,3061.02,store
1754,408,DELIVERED,2025-11-28T18:13:07+00:00,GBP,148.83,mobile
1755,406,DELIVERED,2025-05-05T13:13:07+00:00,GBP,430.86,mobile
1756,260,DELIVERED,2026-02-06T09:13:07+00:00,GBP,1571.75,web
1757,126,SHIPPED,2025-05-06T10:13:07+00:00,GBP,3877.76,store
1758,107,CANCELLED,2026-03-10T06:13:07+00:00,GBP,6343.68,mobile
1759,8,DELIVERED,2025-12-09T03:13:07+00:00,GBP,8282.91,store
1760,281,CANCELLED,2025-07-07T00:13:07+00:00,GBP,4007.52,store
1761,231,DELIVERED,2025-09-20T23:13:07+00:00,GBP,2161.02,mobile
1762,89,SHIPPED,2025-06-10T17:13:07+00:00,GBP,6538.7,store
1763,40,DELIVERED,2026-01-20T00:13:07+00:00,GBP,6611.65,mobile
1764,291,DELIVERED,2025-10-16T16:13:07+00:00,GBP,3951.04,web
1765,214,DELIVERED,2026-03-21T10:13:07+00:00,GBP,2197.08,mobile
1766,462,DELIVERED,2025-11-19T23:13:07+00:00,GBP,7691.55,mobile
1767,3,DELIVERED,2026-04-29T21:13:07+00:00,GBP,4169.92,mobile
1768,131,SHIPPED,2025-11-17T19:13:07+00:00,GBP,1921.71,web
1769,104,CANCELLED,2025-08-05T09:13:07+00:00,GBP,3649.32,web
1770,24,DELIVERED,2025-06-18T13:13:07+00:00,GBP,1936.93,store
1771,171,DELIVERED,2026-04-08T05:13:07+00:00,GBP,3880.65,web
1772,422,DELIVERED,2025-06-26T07:13:07+00:00,GBP,6446.13,web
1773,153,DELIVERED,2025-11-21T21:13:07+00:00,GBP,5123.05,mobile
1774,256,RETURNED,2025-06-09T02:13:07+00:00,GBP,3696.45,web
1775,497,CANCELLED,2026-03-17T11:13:07+00:00,GBP,2612.88,store
1776,226,DELIVERED,2025-05-27T08:13:07+00:00,GBP,6113.68,web
1777,257,PAID,2025-08-07T23:13:07+00:00,GBP,5563.95,store
1778,185,DELIVERED,2025-07-26T10:13:07+00:00,GBP,1984.3,mobile
1779,99,DELIVERED,2025-05-09T22:13:07+00:00,GBP,1161.59,web
1780,416,DELIVERED,2025-08-04T20:13:07+00:00,GBP,3391.56,web
1781,121,DELIVERED,2026-02-23T08:13:07+00:00,GBP,1731.3,web
1782,117,DELIVERED,2025-09-03T01:13:07+00:00,GBP,2240.08,mobile
1783,447,DELIVERED,2025-05-02T05:13:07+00:00,GBP,3965.5,mobile
1784,161,DELIVERED,2025-11-23T16:13:07+00:00,GBP,601.35,mobile
1785,384,DELIVERED,2026-01-15T08:13:07+00:00,GBP,1376.25,store
1786,312,DELIVERED,2025-05-03T02:13:07+00:00,GBP,828.01,mobile
1787,205,SHIPPED,2026-03-23T18:13:07+00:00,GBP,2293.52,store
1788,332,DELIVERED,2025-07-30T06:13:07+00:00,GBP,6453.81,store
1789,68,DELIVERED,2026-01-10T07:13:07+00:00,GBP,4639.78,mobile
1790,252,DELIVERED,2025-11-16T08:13:07+00:00,GBP,3708.56,store
1791,52,DELIVERED,2026-02-04T01:13:07+00:00,GBP,2137.52,mobile
1792,226,DELIVERED,2025-05-21T21:13:07+00:00,GBP,5140.25,mobile
1793,455,DELIVERED,2025-08-28T21:13:07+00:00,GBP,6684.2,web
1794,299,DELIVERED,2025-06-09T08:13:07+00:00,GBP,6936.69,mobile
1795,263,DELIVERED,2025-12-04T14:13:07+00:00,GBP,4630.26,web
1796,34,CANCELLED,2025-09-23T16:13:07+00:00,GBP,9424.44,store
1797,470,CANCELLED,2026-02-09T03:13:07+00:00,GBP,7601.47,web
1798,421,SHIPPED,2026-01-06T15:13:07+00:00,GBP,1395.72,store
1799,178,SHIPPED,2025-06-15T23:13:07+00:00,GBP,1325.15,web
1800,154,DELIVERED,2025-12-04T10:13:07+00:00,GBP,4069.08,web
1801,227,PLACED,2026-05-01T12:13:07+00:00,GBP,771.98,store
1802,283,DELIVERED,2026-03-27T02:13:07+00:00,GBP,2858.51,store
1803,456,DELIVERED,2026-04-03T00:13:07+00:00,GBP,2969.52,store
1804,124,DELIVERED,2026-01-19T22:13:07+00:00,GBP,3425.05,mobile
1805,236,DELIVERED,2026-02-28T03:13:07+00:00,GBP,2837.35,web
1806,69,DELIVERED,2026-02-26T18:13:07+00:00,GBP,3416.56,store
1807,114,DELIVERED,2025-09-29T07:13:07+00:00,GBP,2606.86,mobile
1808,33,DELIVERED,2025-09-10T13:13:07+00:00,GBP,1698.83,mobile
1809,385,SHIPPED,2026-02-26T10:13:07+00:00,GBP,5882.86,mobile
1810,193,SHIPPED,2025-12-19T20:13:07+00:00,GBP,918.78,store
1811,166,DELIVERED,2026-05-01T17:13:07+00:00,GBP,881.19,mobile
1812,449,DELIVERED,2025-07-25T10:13:07+00:00,GBP,745.25,web
1813,490,SHIPPED,2026-01-03T20:13:07+00:00,GBP,3047.97,store
1814,425,DELIVERED,2026-01-21T18:13:07+00:00,GBP,210.89,store
1815,239,SHIPPED,2025-07-05T12:13:07+00:00,GBP,2076.25,web
1816,226,DELIVERED,2025-08-22T02:13:07+00:00,GBP,263.12,store
1817,271,PAID,2025-10-23T06:13:07+00:00,GBP,1238.04,web
1818,160,PAID,2026-01-17T04:13:07+00:00,GBP,1391.97,mobile
1819,247,SHIPPED,2025-08-02T09:13:07+00:00,GBP,1518.21,store
1820,40,PAID,2025-07-26T08:13:07+00:00,GBP,6536.29,store
1821,334,DELIVERED,2026-05-01T18:13:07+00:00,GBP,1735.9,web
1822,100,RETURNED,2026-04-05T17:13:07+00:00,GBP,3600.86,mobile
1823,404,DELIVERED,2026-02-13T22:13:07+00:00,GBP,3521.21,web
1824,106,PAID,2025-08-10T18:13:07+00:00,GBP,1396.94,store
1825,67,SHIPPED,2026-01-28T01:13:07+00:00,GBP,1523.6,web
1826,59,DELIVERED,2026-01-16T14:13:07+00:00,GBP,1759.06,web
1827,265,DELIVERED,2025-10-21T19:13:07+00:00,GBP,1253.73,web
1828,111,DELIVERED,2025-11-28T17:13:07+00:00,GBP,2287.36,store
1829,263,SHIPPED,2025-09-24T09:13:07+00:00,GBP,781.13,mobile
1830,385,DELIVERED,2025-09-12T02:13:07+00:00,GBP,6513.72,mobile
1831,190,DELIVERED,2025-11-13T04:13:07+00:00,GBP,1684.82,mobile
1832,214,SHIPPED,2025-11-30T19:13:07+00:00,GBP,2975.15,mobile
1833,473,DELIVERED,2025-10-13T09:13:07+00:00,GBP,5644.86,web
1834,174,SHIPPED,2025-09-01T20:13:07+00:00,GBP,1680.67,mobile
1835,257,DELIVERED,2025-09-25T15:13:07+00:00,GBP,205.04,store
1836,276,DELIVERED,2026-02-16T13:13:07+00:00,GBP,2724.99,mobile
1837,46,PLACED,2026-04-18T15:13:07+00:00,GBP,2884.04,web
1838,397,SHIPPED,2026-04-30T19:13:07+00:00,GBP,3775.04,mobile
1839,402,DELIVERED,2026-01-22T04:13:07+00:00,GBP,2514.16,mobile
1840,106,PAID,2026-01-25T03:13:07+00:00,GBP,3116.89,store
1841,135,PAID,2025-08-17T01:13:07+00:00,GBP,6918.76,mobile
1842,113,PLACED,2025-06-29T19:13:07+00:00,GBP,3439.75,store
1843,18,SHIPPED,2026-03-22T16:13:07+00:00,GBP,2183.31,mobile
1844,274,PLACED,2026-03-12T13:13:07+00:00,GBP,4291.71,mobile
1845,6,DELIVERED,2025-12-09T04:13:07+00:00,GBP,3087.82,store
1846,17,DELIVERED,2026-03-26T03:13:07+00:00,GBP,1321.42,store
1847,459,DELIVERED,2025-11-15T13:13:07+00:00,GBP,1344.84,web
1848,357,RETURNED,2025-08-31T04:13:07+00:00,GBP,250.07,store
