order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
4652,1314,48,4,408.59,0,1634.36
4653,1314,180,3,211.06,0,633.18
4654,1314,28,4,217.85,15,740.69
4655,1314,86,3,741.58,0,2224.74
4656,1314,14,1,646.67,15,549.67
4657,1314,173,4,44.92,0,179.68
4658,1315,110,4,535.95,15,1822.23
4659,1315,169,4,576.09,0,2304.36
4660,1315,103,2,743.57,20,1189.71
4661,1315,81,1,45.22,5,42.96
4662,1316,24,3,199.62,20,479.09
4663,1317,100,1,537.43,0,537.43
4664,1317,195,1,718.76,0,718.76
4665,1317,122,4,723.62,5,2749.76
4666,1317,183,4,66.6,10,239.76
4667,1317,33,2,213.88,20,342.21
4668,1317,21,2,299.29,10,538.72
4669,1318,70,4,110.19,0,440.76
4670,1319,20,2,225.99,15,384.18
4671,1319,29,2,701.71,0,1403.42
4672,1319,53,3,195.36,0,586.08
4673,1319,189,4,54.5,0,218.0
4674,1320,193,1,604.01,5,573.81
4675,1320,142,3,91.18,20,218.83
4676,1320,163,2,508.19,0,1016.38
4677,1320,68,2,61.33,0,122.66
4678,1321,129,3,692.36,0,2077.08
4679,1321,93,3,50.22,0,150.66
4680,1322,74,4,376.28,0,1505.12
4681,1322,190,2,724.35,20,1158.96
4682,1322,51,1,481.16,0,481.16
4683,1323,74,4,376.28,15,1279.35
4684,1323,159,1,525.49,5,499.22
4685,1323,113,4,444.81,20,1423.39
4686,1323,53,2,195.36,15,332.11
4687,1324,44,1,130.74,0,130.74
4688,1324,143,4,584.19,15,1986.25
4689,1324,44,1,130.74,5,124.2
4690,1324,91,1,254.32,15,216.17
4691,1325,11,3,128.61,0,385.83
4692,1325,183,2,66.6,0,133.2
4693,1326,38,3,340.62,10,919.67
4694,1326,59,3,771.67,20,1852.01
4695,1326,59,3,771.67,0,2315.01
4696,1326,10,1,560.02,10,504.02
4697,1326,18,4,530.7,5,2016.66
4698,1327,89,2,240.88,0,481.76
4699,1327,66,3,567.73,15,1447.71
4700,1327,93,3,50.22,0,150.66
4701,1327,110,1,535.95,20,428.76
4702,1328,155,2,599.77,5,1139.56
4703,1328,181,1,225.46,0,225.46
4704,1328,165,3,251.78,0,755.34
4705,1328,165,1,251.78,0,251.78
4706,1329,189,4,54.5,20,174.4
4707,1329,160,4,356.52,10,1283.47
4708,1329,136,2,23.81,20,38.1
4709,1329,177,1,652.93,0,652.93
4710,1329,81,4,45.22,10,162.79
4711,1330,175,2,427.25,0,854.5
4712,1330,97,2,465.24,0,930.48
4713,1330,23,4,509.81,15,1733.35
4714,1330,65,2,472.81,0,945.62
4715,1331,116,2,393.38,10,708.08
4716,1331,61,2,796.14,10,1433.05
4717,1331,27,2,658.33,0,1316.66
4718,1331,166,4,24.42,0,97.68
4719,1331,101,2,216.16,10,389.09
4720,1332,148,2,576.95,0,1153.9
4721,1332,38,1,340.62,0,340.62
4722,1332,30,1,526.07,0,526.07
4723,1332,59,2,771.67,0,1543.34
4724,1332,5,1,79.49,15,67.57
4725,1332,134,4,163.66,5,621.91
4726,1333,162,4,72.41,15,246.19
4727,1333,99,1,420.61,0,420.61
4728,1333,141,1,146.96,20,117.57
4729,1333,76,2,325.08,0,650.16
4730,1333,99,1,420.61,0,420.61
4731,1334,167,2,490.96,15,834.63
4732,1334,22,1,217.25,20,173.8
4733,1334,124,3,122.73,5,349.78
4734,1335,151,3,720.54,20,1729.3
4735,1335,174,1,367.89,0,367.89
4736,1335,1,2,93.51,15,158.97
4737,1335,198,1,136.21,5,129.4
4738,1336,85,4,306.28,5,1163.86
4739,1336,20,3,225.99,0,677.97
4740,1336,177,1,652.93,5,620.28
4741,1337,19,1,684.98,15,582.23
4742,1338,24,2,199.62,0,399.24
4743,1338,1,4,93.51,10,336.64
4744,1338,83,1,328.1,5,311.69
4745,1338,158,3,172.1,20,413.04
4746,1338,159,4,525.49,0,2101.96
4747,1338,134,1,163.66,0,163.66
4748,1339,76,2,325.08,5,617.65
4749,1339,137,4,265.97,0,1063.88
4750,1340,111,1,745.75,5,708.46
4751,1340,136,4,23.81,20,76.19
4752,1340,158,1,172.1,0,172.1
4753,1340,8,3,180.25,20,432.6
4754,1340,152,4,535.18,0,2140.72
4755,1341,6,2,483.6,0,967.2
4756,1341,6,1,483.6,0,483.6
4757,1341,111,3,745.75,5,2125.39
4758,1341,162,2,72.41,5,137.58
4759,1342,95,2,59.03,0,118.06
4760,1342,119,3,783.94,0,2351.82
4761,1342,131,3,642.78,0,1928.34
4762,1342,118,4,7.82,5,29.72
4763,1342,75,1,524.5,15,445.83
4764,1343,20,1,225.99,10,203.39
4765,1343,173,2,44.92,0,89.84
4766,1344,112,3,215.25,0,645.75
4767,1344,42,2,708.41,10,1275.14
4768,1345,182,3,503.27,15,1283.34
4769,1346,89,3,240.88,0,722.64
4770,1346,125,1,250.07,0,250.07
4771,1346,112,2,215.25,0,430.5
4772,1346,148,2,576.95,0,1153.9
4773,1346,94,4,681.82,20,2181.82
4774,1347,17,4,463.99,0,1855.96
4775,1348,118,2,7.82,0,15.64
4776,1349,157,3,667.81,15,1702.92
4777,1349,72,1,156.38,0,156.38
4778,1349,23,4,509.81,10,1835.32
4779,1349,167,2,490.96,0,981.92
4780,1349,177,3,652.93,15,1664.97
4781,1350,100,3,537.43,0,1612.29
4782,1351,179,1,718.28,0,718.28
4783,1351,30,3,526.07,0,1578.21
4784,1351,157,2,667.81,20,1068.5
4785,1351,119,1,783.94,20,627.15
4786,1351,169,1,576.09,0,576.09
4787,1351,48,4,408.59,0,1634.36
4788,1352,14,2,646.67,0,1293.34
4789,1352,12,1,78.73,5,74.79
4790,1352,19,4,684.98,10,2465.93
4791,1352,81,1,45.22,0,45.22
4792,1353,147,3,418.34,10,1129.52
4793,1353,183,3,66.6,15,169.83
4794,1353,76,2,325.08,20,520.13
4795,1353,166,2,24.42,20,39.07
4796,1353,146,4,207.5,5,788.5
4797,1354,89,2,240.88,10,433.58
4798,1354,66,3,567.73,5,1618.03
4799,1354,197,1,314.14,5,298.43
4800,1354,188,1,268.05,10,241.24
4801,1355,138,1,284.16,0,284.16
4802,1355,198,1,136.21,0,136.21
4803,1355,67,3,58.58,0,175.74
4804,1356,176,2,257.25,0,514.5
4805,1356,120,3,356.26,0,1068.78
4806,1357,87,2,341.29,5,648.45
4807,1357,136,1,23.81,5,22.62
4808,1358,50,2,763.03,15,1297.15
4809,1358,65,3,472.81,10,1276.59
4810,1358,129,2,692.36,10,1246.25
4811,1358,78,2,361.65,0,723.3
4812,1359,139,1,545.22,0,545.22
4813,1359,86,1,741.58,5,704.5
4814,1360,115,3,551.56,0,1654.68
4815,1360,21,3,299.29,5,852.98
4816,1360,41,2,545.83,10,982.49
4817,1361,197,3,314.14,0,942.42
4818,1361,11,4,128.61,15,437.27
4819,1361,180,3,211.06,15,538.2
4820,1362,22,1,217.25,5,206.39
4821,1363,5,2,79.49,0,158.98
4822,1363,76,4,325.08,15,1105.27
4823,1363,100,1,537.43,15,456.82
4824,1363,180,2,211.06,0,422.12
4825,1363,163,1,508.19,5,482.78
4826,1363,184,3,221.01,0,663.03
4827,1364,46,1,610.76,0,610.76
4828,1364,171,2,551.66,0,1103.32
4829,1364,113,3,444.81,20,1067.54
4830,1364,145,3,311.23,20,746.95
4831,1364,16,1,443.87,0,443.87
4832,1364,107,1,704.02,0,704.02
4833,1365,89,3,240.88,5,686.51
4834,1365,163,3,508.19,0,1524.57
4835,1366,181,2,225.46,20,360.74
4836,1366,34,4,718.77,10,2587.57
4837,1366,141,1,146.96,0,146.96
4838,1366,182,3,503.27,15,1283.34
4839,1367,13,1,678.76,5,644.82
4840,1368,198,1,136.21,0,136.21
4841,1368,177,1,652.93,0,652.93
4842,1368,72,3,156.38,0,469.14
4843,1369,179,3,718.28,0,2154.84
4844,1369,19,3,684.98,15,1746.7
4845,1369,158,1,172.1,0,172.1
4846,1369,168,3,334.48,10,903.1
4847,1369,158,2,172.1,10,309.78
4848,1370,38,1,340.62,0,340.62
4849,1370,100,1,537.43,0,537.43
4850,1370,16,4,443.87,5,1686.71
4851,1371,147,4,418.34,20,1338.69
4852,1371,141,1,146.96,0,146.96
4853,1371,140,4,751.69,15,2555.75
4854,1371,113,4,444.81,0,1779.24
4855,1372,69,2,536.84,15,912.63
4856,1372,56,2,613.84,10,1104.91
4857,1372,74,3,376.28,10,1015.96
4858,1372,179,3,718.28,20,1723.87
4859,1372,58,1,215.72,0,215.72
4860,1373,86,3,741.58,0,2224.74
4861,1373,56,2,613.84,15,1043.53
4862,1374,81,3,45.22,0,135.66
4863,1374,101,2,216.16,0,432.32
4864,1374,28,4,217.85,10,784.26
4865,1374,66,2,567.73,10,1021.91
4866,1375,200,2,726.01,0,1452.02
4867,1375,57,3,382.85,0,1148.55
4868,1375,25,1,219.61,0,219.61
4869,1375,189,1,54.5,10,49.05
4870,1375,11,4,128.61,20,411.55
4871,1375,174,1,367.89,0,367.89
4872,1376,131,3,642.78,0,1928.34
4873,1376,4,2,474.44,0,948.88
4874,1376,23,4,509.81,5,1937.28
4875,1376,114,2,485.84,20,777.34
4876,1377,117,3,509.26,20,1222.22
4877,1377,145,4,311.23,0,1244.92
4878,1377,145,2,311.23,0,622.46
4879,1378,12,2,78.73,20,125.97
4880,1378,62,4,720.19,15,2448.65
4881,1378,46,1,610.76,15,519.15
4882,1378,37,4,126.51,0,506.04
4883,1379,7,2,574.24,0,1148.48
4884,1379,114,1,485.84,0,485.84
4885,1379,89,2,240.88,0,481.76
4886,1379,183,1,66.6,0,66.6
4887,1380,186,2,309.51,0,619.02
4888,1380,91,1,254.32,10,228.89
4889,1380,147,4,418.34,15,1422.36
4890,1380,2,3,182.45,10,492.62
4891,1380,25,4,219.61,0,878.44
4892,1381,141,1,146.96,15,124.92
4893,1381,151,3,720.54,10,1945.46
4894,1381,192,4,384.2,15,1306.28
4895,1382,133,1,698.37,15,593.61
4896,1382,13,3,678.76,0,2036.28
4897,1382,123,2,668.5,0,1337.0
4898,1382,141,4,146.96,10,529.06
4899,1382,40,4,204.87,0,819.48
4900,1383,25,2,219.61,0,439.22
4901,1383,185,4,69.06,0,276.24
4902,1383,1,1,93.51,0,93.51
4903,1383,142,2,91.18,10,164.12
4904,1383,76,2,325.08,15,552.64
4905,1383,59,2,771.67,15,1311.84
4906,1384,72,2,156.38,15,265.85
4907,1384,34,1,718.77,0,718.77
4908,1384,108,3,130.41,10,352.11
4909,1384,155,2,599.77,15,1019.61
4910,1385,33,1,213.88,15,181.8
4911,1386,34,2,718.77,15,1221.91
4912,1386,113,4,444.81,0,1779.24
4913,1387,11,2,128.61,10,231.5
4914,1387,24,4,199.62,0,798.48
4915,1388,15,3,104.24,15,265.81
4916,1388,153,2,559.28,20,894.85
4917,1388,113,4,444.81,5,1690.28
4918,1388,92,4,384.05,10,1382.58
4919,1388,25,2,219.61,0,439.22
4920,1388,197,1,314.14,15,267.02
4921,1389,176,1,257.25,5,244.39
4922,1389,77,4,202.68,20,648.58
4923,1389,156,1,457.44,20,365.95
4924,1389,41,2,545.83,0,1091.66
4925,1389,8,3,180.25,0,540.75
4926,1389,190,3,724.35,0,2173.05
4927,1390,52,1,93.93,5,89.23
4928,1391,95,4,59.03,20,188.9
4929,1391,101,4,216.16,20,691.71
4930,1391,11,4,128.61,0,514.44
4931,1391,180,4,211.06,0,844.24
4932,1391,22,4,217.25,0,869.0
4933,1392,77,1,202.68,5,192.55
4934,1392,111,4,745.75,0,2983.0
4935,1392,176,3,257.25,10,694.57
4936,1393,78,4,361.65,0,1446.6
4937,1394,31,1,369.79,0,369.79
4938,1394,38,3,340.62,0,1021.86
4939,1394,106,2,215.83,20,345.33
4940,1394,190,3,724.35,15,1847.09
4941,1395,174,1,367.89,10,331.1
4942,1396,160,4,356.52,0,1426.08
4943,1396,164,2,655.65,15,1114.61
4944,1396,80,1,357.29,15,303.7
4945,1396,154,4,157.51,0,630.04
4946,1396,57,2,382.85,10,689.13
4947,1396,87,2,341.29,0,682.58
4948,1397,94,1,681.82,0,681.82
4949,1397,137,2,265.97,0,531.94
4950,1398,20,1,225.99,15,192.09
4951,1398,94,4,681.82,5,2590.92
4952,1399,100,3,537.43,5,1531.68
4953,1399,85,4,306.28,5,1163.86
4954,1399,151,3,720.54,15,1837.38
4955,1399,198,3,136.21,0,408.63
4956,1399,93,2,50.22,5,95.42
4957,1399,95,4,59.03,20,188.9
4958,1400,98,1,70.18,5,66.67
4959,1400,54,3,757.82,0,2273.46
4960,1400,21,2,299.29,0,598.58
4961,1400,74,3,376.28,0,1128.84
4962,1400,138,1,284.16,10,255.74
4963,1401,48,4,408.59,10,1470.92
4964,1401,37,3,126.51,20,303.62
4965,1401,96,4,100.31,5,381.18
4966,1402,4,4,474.44,20,1518.21
4967,1402,71,2,380.77,0,761.54
4968,1403,32,3,201.07,0,603.21
4969,1403,171,3,551.66,15,1406.73
4970,1403,140,2,751.69,0,1503.38
4971,1403,41,4,545.83,20,1746.66
4972,1404,116,4,393.38,0,1573.52
4973,1405,5,1,79.49,10,71.54
4974,1405,166,1,24.42,5,23.2
4975,1405,136,3,23.81,0,71.43
4976,1405,37,1,126.51,0,126.51
4977,1405,95,4,59.03,0,236.12
4978,1405,143,3,584.19,0,1752.57
4979,1406,111,4,745.75,0,2983.0
4980,1406,69,4,536.84,0,2147.36
4981,1407,174,1,367.89,15,312.71
4982,1407,136,4,23.81,20,76.19
4983,1407,88,2,576.13,0,1152.26
4984,1407,114,4,485.84,5,1846.19
4985,1407,34,4,718.77,5,2731.33
4986,1407,175,3,427.25,5,1217.66
4987,1408,166,1,24.42,20,19.54
4988,1409,17,1,463.99,0,463.99
4989,1409,84,1,692.4,0,692.4
4990,1409,7,2,574.24,5,1091.06
4991,1409,175,2,427.25,15,726.33
4992,1409,33,1,213.88,0,213.88
4993,1410,31,4,369.79,0,1479.16
4994,1410,155,3,599.77,0,1799.31
4995,1411,161,1,381.18,5,362.12
4996,1411,43,1,275.44,0,275.44
4997,1411,32,2,201.07,5,382.03
4998,1411,160,3,356.52,0,1069.56
4999,1411,182,2,503.27,10,905.89
5000,1412,186,4,309.51,20,990.43
5001,1412,64,3,21.72,0,65.16
5002,1412,185,3,69.06,10,186.46
5003,1412,91,2,254.32,0,508.64
5004,1412,38,2,340.62,0,681.24
5005,1413,134,2,163.66,0,327.32
5006,1413,74,3,376.28,20,903.07
5007,1414,34,2,718.77,5,1365.66
5008,1414,110,1,535.95,10,482.35
5009,1415,142,4,91.18,0,364.72
5010,1416,196,2,221.98,20,355.17
5011,1417,40,4,204.87,0,819.48
5012,1418,174,2,367.89,15,625.41
5013,1418,23,4,509.81,15,1733.35
5014,1418,162,4,72.41,15,246.19
5015,1418,196,3,221.98,10,599.35
5016,1418,67,4,58.58,5,222.6
5017,1419,56,2,613.84,0,1227.68
5018,1419,42,1,708.41,15,602.15
5019,1420,89,2,240.88,15,409.5
5020,1420,171,2,551.66,0,1103.32
5021,1421,159,3,525.49,0,1576.47
5022,1421,96,1,100.31,5,95.29
5023,1422,18,1,530.7,10,477.63
5024,1422,15,3,104.24,5,297.08
5025,1423,2,4,182.45,15,620.33
5026,1423,81,2,45.22,20,72.35
5027,1424,39,1,308.39,15,262.13
5028,1424,19,2,684.98,20,1095.97
5029,1424,99,2,420.61,5,799.16
5030,1425,147,4,418.34,15,1422.36
5031,1425,94,4,681.82,0,2727.28
5032,1426,65,1,472.81,20,378.25
5033,1426,45,1,701.3,0,701.3
5034,1426,23,4,509.81,15,1733.35
5035,1427,88,3,576.13,5,1641.97
5036,1427,70,1,110.19,10,99.17
5037,1427,172,1,178.98,10,161.08
5038,1427,185,4,69.06,10,248.62
5039,1427,55,3,391.36,5,1115.38
5040,1427,141,4,146.96,0,587.84
5041,1428,65,2,472.81,5,898.34
5042,1429,128,1,779.2,0,779.2
5043,1429,187,1,175.09,0,175.09
5044,1429,79,1,226.44,0,226.44
5045,1429,147,2,418.34,20,669.34
5046,1429,184,4,221.01,10,795.64
5047,1429,104,4,369.34,10,1329.62
5048,1430,122,2,723.62,0,1447.24
5049,1430,43,4,275.44,5,1046.67
5050,1430,124,2,122.73,0,245.46
5051,1430,155,2,599.77,0,1199.54
5052,1430,113,4,444.81,15,1512.35
5053,1431,137,4,265.97,15,904.3
5054,1431,140,4,751.69,0,3006.76
5055,1431,61,2,796.14,15,1353.44
5056,1431,176,3,257.25,0,771.75
5057,1431,30,1,526.07,15,447.16
5058,1432,173,3,44.92,0,134.76
5059,1432,60,1,553.44,0,553.44
5060,1432,12,2,78.73,0,157.46
5061,1432,151,1,720.54,0,720.54
5062,1432,7,3,574.24,5,1636.58
5063,1433,123,1,668.5,15,568.23
5064,1433,13,1,678.76,0,678.76
5065,1433,108,4,130.41,5,495.56
5066,1434,103,3,743.57,10,2007.64
5067,1434,115,4,551.56,0,2206.24
5068,1434,23,4,509.81,20,1631.39
5069,1434,52,4,93.93,0,375.72
5070,1435,6,4,483.6,0,1934.4
5071,1436,151,4,720.54,0,2882.16
5072,1437,21,1,299.29,15,254.4
5073,1437,145,3,311.23,0,933.69
5074,1437,146,4,207.5,0,830.0
5075,1437,83,2,328.1,0,656.2
5076,1438,95,3,59.03,0,177.09
5077,1438,42,2,708.41,5,1345.98
5078,1439,81,3,45.22,10,122.09
5079,1440,101,3,216.16,0,648.48
5080,1440,106,4,215.83,0,863.32
5081,1440,77,3,202.68,20,486.43
5082,1440,68,3,61.33,15,156.39
5083,1440,57,3,382.85,15,976.27
5084,1441,146,2,207.5,20,332.0
5085,1441,156,2,457.44,20,731.9
5086,1441,181,3,225.46,0,676.38
5087,1441,149,4,347.88,0,1391.52
5088,1442,195,2,718.76,0,1437.52
5089,1442,58,1,215.72,10,194.15
5090,1442,85,4,306.28,0,1225.12
5091,1442,155,4,599.77,15,2039.22
5092,1442,56,3,613.84,0,1841.52
5093,1443,115,2,551.56,0,1103.12
5094,1443,177,2,652.93,0,1305.86
5095,1443,123,1,668.5,5,635.07
5096,1443,84,3,692.4,20,1661.76
5097,1443,133,3,698.37,0,2095.11
5098,1444,150,2,254.56,20,407.3
5099,1444,200,2,726.01,0,1452.02
5100,1444,63,1,202.08,0,202.08
5101,1444,78,3,361.65,10,976.46
5102,1445,186,2,309.51,10,557.12
5103,1445,14,1,646.67,0,646.67
5104,1446,53,4,195.36,0,781.44
5105,1447,49,3,302.26,10,816.1
5106,1447,87,4,341.29,0,1365.16
5107,1447,143,4,584.19,20,1869.41
5108,1447,21,2,299.29,0,598.58
5109,1448,179,3,718.28,5,2047.1
5110,1448,100,2,537.43,0,1074.86
5111,1448,19,2,684.98,10,1232.96
5112,1449,49,4,302.26,0,1209.04
5113,1449,172,2,178.98,0,357.96
5114,1450,105,2,63.24,15,107.51
5115,1450,28,1,217.85,0,217.85
5116,1450,60,4,553.44,15,1881.7
5117,1451,102,1,518.17,0,518.17
5118,1451,142,3,91.18,15,232.51
5119,1451,182,2,503.27,10,905.89
5120,1451,72,4,156.38,20,500.42
5121,1451,150,1,254.56,0,254.56
5122,1451,168,1,334.48,15,284.31
5123,1452,120,3,356.26,0,1068.78
5124,1453,138,3,284.16,0,852.48
5125,1453,42,2,708.41,20,1133.46
5126,1454,115,3,551.56,15,1406.48
5127,1454,193,2,604.01,0,1208.02
5128,1455,3,2,593.83,0,1187.66
5129,1455,35,3,179.36,5,511.18
5130,1456,6,2,483.6,0,967.2
5131,1456,65,4,472.81,5,1796.68
5132,1457,117,3,509.26,20,1222.22
5133,1457,3,4,593.83,20,1900.26
5134,1457,110,2,535.95,20,857.52
5135,1457,123,3,668.5,20,1604.4
5136,1458,54,1,757.82,0,757.82
5137,1458,45,2,701.3,15,1192.21
5138,1458,149,3,347.88,20,834.91
5139,1459,34,1,718.77,0,718.77
5140,1459,139,3,545.22,5,1553.88
5141,1459,18,1,530.7,0,530.7
5142,1459,117,2,509.26,0,1018.52
5143,1459,170,2,322.72,0,645.44
5144,1459,14,3,646.67,0,1940.01
5145,1460,119,1,783.94,20,627.15
5146,1460,122,4,723.62,0,2894.48
5147,1460,67,4,58.58,0,234.32
5148,1460,160,2,356.52,0,713.04
5149,1460,13,4,678.76,0,2715.04
5150,1461,40,4,204.87,15,696.56
5151,1461,38,3,340.62,10,919.67
5152,1461,17,2,463.99,0,927.98
5153,1461,82,1,775.35,20,620.28
5154,1462,73,3,347.69,10,938.76
5155,1462,186,2,309.51,0,619.02
5156,1462,125,2,250.07,15,425.12
5157,1462,49,4,302.26,10,1088.14
5158,1462,197,1,314.14,20,251.31
5159,1463,31,4,369.79,10,1331.24
5160,1464,107,1,704.02,15,598.42
5161,1464,19,4,684.98,20,2191.94
5162,1464,13,4,678.76,0,2715.04
5163,1464,178,1,665.3,20,532.24
5164,1464,162,2,72.41,10,130.34
5165,1465,65,3,472.81,0,1418.43
5166,1465,154,3,157.51,15,401.65
5167,1465,196,1,221.98,5,210.88
5168,1465,27,2,658.33,0,1316.66
5169,1465,37,4,126.51,5,480.74
5170,1466,42,1,708.41,0,708.41
5171,1466,75,2,524.5,0,1049.0
5172,1467,67,4,58.58,20,187.46
5173,1467,50,2,763.03,15,1297.15
5174,1467,189,1,54.5,15,46.33
5175,1467,139,2,545.22,0,1090.44
5176,1467,75,3,524.5,0,1573.5
5177,1467,114,1,485.84,0,485.84
5178,1468,85,1,306.28,0,306.28
5179,1468,119,1,783.94,20,627.15
5180,1468,43,1,275.44,20,220.35
5181,1468,96,4,100.31,20,320.99
5182,1468,130,3,24.71,0,74.13
5183,1469,128,3,779.2,10,2103.84
5184,1469,180,2,211.06,5,401.01
5185,1469,110,2,535.95,0,1071.9
5186,1469,154,3,157.51,5,448.9
5187,1470,82,2,775.35,0,1550.7
5188,1470,92,2,384.05,0,768.1
5189,1470,108,1,130.41,5,123.89
5190,1470,90,1,589.91,0,589.91
5191,1471,41,2,545.83,10,982.49
5192,1471,74,1,376.28,0,376.28
5193,1471,83,4,328.1,0,1312.4
5194,1471,11,2,128.61,10,231.5
5195,1471,82,3,775.35,20,1860.84
5196,1471,171,4,551.66,0,2206.64
5197,1472,166,4,24.42,0,97.68
5198,1472,160,3,356.52,15,909.13
5199,1473,67,1,58.58,15,49.79
5200,1473,172,3,178.98,0,536.94
5201,1473,50,2,763.03,15,1297.15
5202,1473,28,2,217.85,15,370.35
5203,1473,138,1,284.16,0,284.16
5204,1473,70,2,110.19,15,187.32
5205,1474,25,2,219.61,20,351.38
5206,1474,20,3,225.99,15,576.27
5207,1475,40,4,204.87,10,737.53
5208,1475,107,4,704.02,5,2675.28
5209,1475,77,1,202.68,0,202.68
5210,1475,196,1,221.98,10,199.78
5211,1475,84,3,692.4,10,1869.48
5212,1476,173,1,44.92,0,44.92
5213,1476,100,2,537.43,10,967.37
5214,1477,63,3,202.08,10,545.62
5215,1477,84,4,692.4,15,2354.16
5216,1477,103,3,743.57,20,1784.57
5217,1477,103,3,743.57,20,1784.57
5218,1478,76,2,325.08,0,650.16
5219,1478,157,2,667.81,15,1135.28
5220,1479,5,3,79.49,15,202.7
5221,1479,17,1,463.99,0,463.99
5222,1480,73,4,347.69,10,1251.68
5223,1481,115,2,551.56,20,882.5
5224,1481,195,4,718.76,10,2587.54
5225,1481,157,3,667.81,10,1803.09
5226,1481,177,1,652.93,15,554.99
5227,1481,42,2,708.41,0,1416.82
5228,1482,109,4,245.5,0,982.0
5229,1482,189,2,54.5,15,92.65
5230,1482,1,1,93.51,0,93.51
5231,1482,90,2,589.91,15,1002.85
5232,1483,25,1,219.61,0,219.61
5233,1483,162,1,72.41,0,72.41
5234,1484,182,1,503.27,0,503.27
5235,1484,142,2,91.18,5,173.24
5236,1484,158,2,172.1,15,292.57
5237,1484,200,1,726.01,0,726.01
5238,1484,116,4,393.38,10,1416.17
5239,1485,59,2,771.67,20,1234.67
5240,1485,143,2,584.19,20,934.7
5241,1486,55,4,391.36,5,1487.17
5242,1486,192,1,384.2,10,345.78
5243,1487,46,4,610.76,5,2320.89
5244,1487,27,2,658.33,5,1250.83
5245,1487,142,3,91.18,20,218.83
5246,1487,28,1,217.85,0,217.85
5247,1488,58,2,215.72,0,431.44
5248,1488,173,2,44.92,0,89.84
5249,1489,123,3,668.5,15,1704.68
5250,1489,196,1,221.98,5,210.88
5251,1489,124,4,122.73,5,466.37
5252,1489,25,1,219.61,5,208.63
5253,1489,194,3,599.27,20,1438.25
5254,1490,134,1,163.66,20,130.93
5255,1490,168,3,334.48,0,1003.44
5256,1490,198,1,136.21,10,122.59
5257,1490,33,4,213.88,10,769.97
5258,1490,114,4,485.84,0,1943.36
5259,1491,108,2,130.41,10,234.74
5260,1491,178,3,665.3,0,1995.9
5261,1491,170,4,322.72,0,1290.88
5262,1491,189,1,54.5,15,46.33
5263,1491,188,2,268.05,15,455.68
5264,1492,137,4,265.97,20,851.1
5265,1492,44,3,130.74,10,353.0
5266,1492,25,2,219.61,0,439.22
5267,1492,115,2,551.56,0,1103.12
5268,1493,88,3,576.13,0,1728.39
5269,1493,155,3,599.77,15,1529.41
5270,1494,77,2,202.68,10,364.82
5271,1494,156,1,457.44,5,434.57
5272,1494,69,4,536.84,0,2147.36
5273,1494,196,4,221.98,5,843.52
5274,1494,152,3,535.18,0,1605.54
5275,1494,196,4,221.98,10,799.13
5276,1495,153,4,559.28,0,2237.12
5277,1495,176,4,257.25,0,1029.0
5278,1495,144,3,486.94,15,1241.7
5279,1495,159,3,525.49,5,1497.65
5280,1495,71,1,380.77,10,342.69
5281,1496,106,4,215.83,0,863.32
5282,1497,53,4,195.36,15,664.22
5283,1497,149,1,347.88,5,330.49
5284,1497,75,1,524.5,0,524.5
5285,1498,132,4,131.56,0,526.24
5286,1498,84,2,692.4,0,1384.8
5287,1498,9,2,648.5,5,1232.15
5288,1498,36,4,397.35,0,1589.4
5289,1498,102,4,518.17,0,2072.68
5290,1498,142,1,91.18,0,91.18
5291,1499,134,1,163.66,20,130.93
5292,1499,57,1,382.85,10,344.56
5293,1499,139,2,545.22,20,872.35
5294,1500,139,2,545.22,10,981.4
5295,1500,153,4,559.28,0,2237.12
5296,1500,191,1,20.53,10,18.48
5297,1500,89,4,240.88,20,770.82
5298,1500,61,1,796.14,0,796.14
5299,1500,115,3,551.56,0,1654.68
5300,1501,100,4,537.43,0,2149.72
5301,1501,152,3,535.18,15,1364.71
5302,1501,53,1,195.36,0,195.36
5303,1501,100,3,537.43,0,1612.29
5304,1501,143,3,584.19,20,1402.06
5305,1501,145,2,311.23,20,497.97
5306,1502,14,4,646.67,15,2198.68
5307,1502,5,1,79.49,10,71.54
5308,1502,121,2,12.69,5,24.11
5309,1502,165,1,251.78,0,251.78
5310,1502,29,2,701.71,5,1333.25
5311,1503,76,3,325.08,0,975.24
5312,1503,34,1,718.77,5,682.83
5313,1503,124,3,122.73,15,312.96
5314,1504,96,2,100.31,0,200.62
5315,1504,10,4,560.02,0,2240.08
5316,1504,200,2,726.01,0,1452.02
5317,1504,83,3,328.1,10,885.87
5318,1505,197,2,314.14,0,628.28
5319,1505,47,1,697.06,10,627.35
5320,1505,3,3,593.83,0,1781.49
5321,1505,56,3,613.84,5,1749.44
5322,1506,78,3,361.65,15,922.21
5323,1506,84,3,692.4,10,1869.48
5324,1506,58,4,215.72,0,862.88
5325,1506,44,1,130.74,20,104.59
5326,1507,36,3,397.35,0,1192.05
5327,1508,15,1,104.24,15,88.6
5328,1508,64,4,21.72,0,86.88
5329,1508,169,2,576.09,0,1152.18
5330,1508,18,4,530.7,0,2122.8
5331,1508,200,2,726.01,15,1234.22
5332,1509,165,2,251.78,10,453.2
5333,1509,89,3,240.88,15,614.24
5334,1509,173,3,44.92,10,121.28
5335,1509,84,2,692.4,0,1384.8
5336,1509,150,3,254.56,0,763.68
